Dealer Billing Statement for: March 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/3/2026,701715,3/3/2026,10/3/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H53TM701715,A8012,"$40,618.00 ",$0.00 ,"$40,618.00 ",3/3/2026,"($40,618.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$84.07 ,$0.00 ,$0.00 ,$0.00 ,$84.07 ,$84.07 ,"$19,653.87 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701716,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H52TM701716,A8005,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/4/2026,"($38,698.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$80.10 ,$0.00 ,$0.00 ,$0.00 ,$80.10 ,$80.10 ,"$18,724.84 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701761,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H57TM701761,,"$38,122.00 ",$0.00 ,"$38,122.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,122.00 ","$38,122.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$147.29 ,$0.00 ,$0.00 ,$0.00 ,$147.29 ,$147.29 ,"$34,432.77 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701780,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H50TM701780,,"$38,122.00 ",$0.00 ,"$38,122.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,122.00 ","$38,122.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$147.29 ,$0.00 ,$0.00 ,$0.00 ,$147.29 ,$147.29 ,"$34,432.77 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701847,3/4/2026,10/4/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H38TM701847,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/4/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$137.45 ,$0.00 ,$0.00 ,$0.00 ,$137.45 ,$137.45 ,"$32,132.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701908,3/4/2026,10/4/2027,2026 Acura ACURAADX A,Automobile,ACURAADX A,3HDSA2H35TM701908,,"$38,101.00 ",$0.00 ,"$38,101.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,101.00 ","$38,101.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$147.21 ,$0.00 ,$0.00 ,$0.00 ,$147.21 ,$147.21 ,"$34,413.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701923,3/4/2026,10/4/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H39TM701923,,"$36,151.00 ",$0.00 ,"$36,151.00 ",3/4/2026,$0.00 ,$0.00 ,"$36,151.00 ","$36,151.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$139.68 ,$0.00 ,$0.00 ,$0.00 ,$139.68 ,$139.68 ,"$32,652.52 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,701953,3/9/2026,10/9/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H37TM701953,,"$36,151.00 ",$0.00 ,"$36,151.00 ",3/9/2026,$0.00 ,$0.00 ,"$36,151.00 ","$36,151.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$114.74 ,$0.00 ,$0.00 ,$0.00 ,$114.74 ,$114.74 ,"$26,821.71 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701980,3/4/2026,10/4/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H79TM701980,A7991,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/4/2026,"($44,561.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$135.28 ,$0.00 ,$0.00 ,$0.00 ,$135.28 ,$135.28 ,"$31,624.08 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,702000,3/16/2026,10/16/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H3XTM702000,,"$36,151.00 ",$0.00 ,"$36,151.00 ",3/16/2026,$0.00 ,$0.00 ,"$36,151.00 ","$36,151.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$79.82 ,$0.00 ,$0.00 ,$0.00 ,$79.82 ,$79.82 ,"$18,658.58 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/3/2026,702071,3/3/2026,10/3/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H30TM702071,A8010,"$36,151.00 ",$0.00 ,"$36,151.00 ",3/3/2026,"($36,151.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$69.84 ,$0.00 ,$0.00 ,$0.00 ,$69.84 ,$69.84 ,"$16,326.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,702080,3/5/2026,10/5/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H31TM702080,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/5/2026,"($35,575.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$98.18 ,$0.00 ,$0.00 ,$0.00 ,$98.18 ,$98.18 ,"$22,951.61 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/3/2026,702104,3/3/2026,10/3/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H30TM702104,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/3/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$142.36 ,$0.00 ,$0.00 ,$0.00 ,$142.36 ,$142.36 ,"$33,279.84 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,702150,3/25/2026,10/25/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H55TM702150,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/25/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$37.38 ,$0.00 ,$0.00 ,$0.00 ,$37.38 ,$37.38 ,"$8,738.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/3/2026,702240,3/3/2026,10/3/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H77TM702240,A7990,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/3/2026,"($44,561.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$98.39 ,$0.00 ,$0.00 ,$0.00 ,$98.39 ,$98.39 ,"$22,999.33 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,702326,3/25/2026,10/25/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H76TM702326,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/25/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$43.04 ,$0.00 ,$0.00 ,$0.00 ,$43.04 ,$43.04 ,"$10,062.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,702327,3/19/2026,10/19/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H57TM702327,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/19/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$69.42 ,$0.00 ,$0.00 ,$0.00 ,$69.42 ,$69.42 ,"$16,228.19 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,702339,3/9/2026,10/9/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H74TM702339,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/9/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$141.43 ,"$33,061.54 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,702380,3/16/2026,10/16/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H32TM702380,,"$36,151.00 ",$0.00 ,"$36,151.00 ",3/16/2026,$0.00 ,$0.00 ,"$36,151.00 ","$36,151.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$79.82 ,$0.00 ,$0.00 ,$0.00 ,$79.82 ,$79.82 ,"$18,658.58 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,702386,3/17/2026,10/17/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H33TM702386,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/17/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$73.64 ,$0.00 ,$0.00 ,$0.00 ,$73.64 ,$73.64 ,"$17,213.71 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,702475,3/5/2026,10/5/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H71TM702475,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/5/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$166.03 ,$0.00 ,$0.00 ,$0.00 ,$166.03 ,$166.03 ,"$38,811.37 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,702536,3/25/2026,10/25/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H55TM702536,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/25/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$37.38 ,$0.00 ,$0.00 ,$0.00 ,$37.38 ,$37.38 ,"$8,738.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,702571,3/26/2026,10/26/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H39TM702571,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/26/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$29.45 ,$0.00 ,$0.00 ,$0.00 ,$29.45 ,$29.45 ,"$6,885.48 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,702585,3/9/2026,10/9/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H78TM702585,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/9/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$141.43 ,"$33,061.54 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,702629,3/9/2026,10/9/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H72TM702629,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/9/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$141.43 ,"$33,061.54 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,702680,3/9/2026,10/9/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H72TM702680,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/9/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$141.43 ,"$33,061.54 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,702735,3/26/2026,10/26/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H32TM702735,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/26/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$29.45 ,$0.00 ,$0.00 ,$0.00 ,$29.45 ,$29.45 ,"$6,885.48 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,702839,3/25/2026,10/25/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H33TM702839,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/25/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$34.36 ,$0.00 ,$0.00 ,$0.00 ,$34.36 ,$34.36 ,"$8,033.06 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,702841,3/25/2026,10/25/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H52TM702841,,"$40,618.00 ",$0.00 ,"$40,618.00 ",3/25/2026,$0.00 ,$0.00 ,"$40,618.00 ","$40,618.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$39.23 ,$0.00 ,$0.00 ,$0.00 ,$39.23 ,$39.23 ,"$9,171.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,702879,3/25/2026,10/25/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H52TM702879,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/25/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$37.38 ,$0.00 ,$0.00 ,$0.00 ,$37.38 ,$37.38 ,"$8,738.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,702896,3/19/2026,10/19/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H55TM702896,,"$40,042.00 ",$0.00 ,"$40,042.00 ",3/19/2026,$0.00 ,$0.00 ,"$40,042.00 ","$40,042.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$71.83 ,$0.00 ,$0.00 ,$0.00 ,$71.83 ,$71.83 ,"$16,791.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,702897,3/4/2026,10/4/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H57TM702897,,"$40,042.00 ",$0.00 ,"$40,042.00 ",3/4/2026,$0.00 ,$0.00 ,"$40,042.00 ","$40,042.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$154.71 ,$0.00 ,$0.00 ,$0.00 ,$154.71 ,$154.71 ,"$36,166.97 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/3/2026,702920,3/3/2026,10/3/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H59TM702920,,"$40,618.00 ",$0.00 ,"$40,618.00 ",3/3/2026,$0.00 ,$0.00 ,"$40,618.00 ","$40,618.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$162.54 ,$0.00 ,$0.00 ,$0.00 ,$162.54 ,$162.54 ,"$37,997.48 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,702988,3/31/2026,10/31/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H39TM702988,,"$36,151.00 ",$0.00 ,"$36,151.00 ",3/31/2026,$0.00 ,$0.00 ,"$36,151.00 ","$36,151.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$4.99 ,$0.00 ,$0.00 ,$0.00 ,$4.99 ,$4.99 ,"$1,166.16 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,703799,3/9/2026,10/9/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H7XTM703799,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/9/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$141.43 ,"$33,061.54 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,703831,3/25/2026,10/25/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H72TM703831,,"$43,985.20 ",$0.00 ,"$43,985.20 ",3/25/2026,$0.00 ,$0.00 ,"$43,985.20 ","$43,985.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$42.49 ,$0.00 ,$0.00 ,$0.00 ,$42.49 ,$42.49 ,"$9,932.14 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,703896,3/25/2026,10/25/2027,2026 Acura ACURAADX A,Automobile,ACURAADX A,3HDSA2H31TM703896,,"$37,525.00 ",$0.00 ,"$37,525.00 ",3/25/2026,$0.00 ,$0.00 ,"$37,525.00 ","$37,525.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$36.25 ,$0.00 ,$0.00 ,$0.00 ,$36.25 ,$36.25 ,"$8,473.39 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,704003,3/19/2026,10/19/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H73TM704003,,"$43,985.20 ",$0.00 ,"$43,985.20 ",3/19/2026,$0.00 ,$0.00 ,"$43,985.20 ","$43,985.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$78.90 ,$0.00 ,$0.00 ,$0.00 ,$78.90 ,$78.90 ,"$18,445.41 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,717162,12/16/2025,7/16/2027,2025 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H54SM717162,A7796,"$40,326.00 ","$40,326.00 ",$0.00 ,,"($40,326.00)",$0.00 ,"($40,326.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$100.17 ,$0.00 ,$0.00 ,$0.00 ,$100.17 ,$522.63 ,"$23,415.10 "
"3125 NE Loop 820  Fort Worth, TX 76110",Straight Line,Auto - Straight Line Plant - E,9/13/2018,HTLINE,9/13/2018,12/13/2101,2018 Straight Line STRAIGHTLINE,Automobile,STRAIGHTLINE,STRAIGHTLINE,,"$1,500,000.00 ","$1,500,000.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$1,500,000.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,804.27 ",$0.00 ,$0.00 ,$0.00 ,"$6,804.27 ","$88,253.26 ","$1,500,000.00 "
Total: ,,,,,,,,,,,,"$14,742,804.80 ","$6,969,814.40 ","$7,754,995.60 ",,"($3,415,436.90)",$0.00 ,"$4,339,558.70 ","$11,309,373.10 ","$8,940.28 ",$0.00 ,$0.00 ,$0.00 ,"$8,940.28 ","$40,404.09 ",$0.00 ,$0.00 ,$0.00 ,"$40,404.09 ","$172,815.00 ","$9,354,457.55 "
